#{"t_start": 1734272087.5967245, "env_id": "Pendulum-v1"}
r,l,t
-1405.556019,200,1.093624
-1561.325558,200,1.164688
-1743.444989,200,1.235884
-1541.117201,200,1.306464
-1291.523444,200,1.379718
-1644.100551,200,1.954419
-1058.652948,200,2.024899
-1295.580685,200,2.095732
-1671.706143,200,2.168308
-1290.834239,200,2.240824
-1227.991999,200,2.783727
-990.411,200,2.854595
-1651.597744,200,2.926773
-1175.488416,200,2.997952
-1679.469418,200,3.069098
-1063.686795,200,3.606208
-1711.648355,200,3.678923
-1247.458919,200,3.750823
-1300.976511,200,3.822048
-1023.705595,200,3.893018
-980.478135,200,4.435112
-1133.217568,200,4.506686
-977.164248,200,4.578302
-1484.461436,200,4.649627
-987.169171,200,4.721835
-766.915729,200,5.259248
-1371.978602,200,5.330327
-1037.688765,200,5.40131
-1176.267926,200,5.473413
-1769.335808,200,5.544476
-1339.778184,200,6.080297
-1496.671753,200,6.151587
-1690.022096,200,6.22412
-975.009991,200,6.295305
-1567.622505,200,6.366194
-1077.703978,200,6.90095
-907.690879,200,6.973042
-1628.464892,200,7.044018
-1100.24628,200,7.115268
-1068.640854,200,7.186807
-1191.42634,200,7.722504
-1022.649732,200,7.793821
-899.549787,200,7.864883
-1121.639469,200,7.936207
-988.889549,200,8.00822
-1409.421496,200,8.54337
-1166.068764,200,8.614629
-1666.99336,200,8.686398
-1171.84102,200,8.758618
-1340.684663,200,8.829593
-1332.238379,200,9.783302
-1564.487368,200,10.122928
-1564.400695,200,10.455133
-1530.525127,200,10.785204
-1505.258429,200,11.114929
-1545.87276,200,11.909267
-1552.524,200,12.240416
-1468.214197,200,12.571887
-1564.10533,200,12.902198
-1530.007033,200,13.233207
-1605.482471,200,14.033188
-1413.098858,200,14.37002
-1526.463882,200,14.701973
-1556.721905,200,15.001647
-1590.675479,200,15.299184
-1511.77809,200,16.062651
-1549.155441,200,16.358159
-1559.232945,200,16.685227
-1566.131875,200,17.015823
-1544.607596,200,17.351351
-1601.170464,200,18.115189
-1570.815058,200,18.409115
-1575.067418,200,18.725622
-1546.325388,200,19.05453
-1535.533692,200,19.385179
-1545.165523,200,20.177832
-1603.519212,200,20.509114
-1664.534349,200,20.845162
-1518.597997,200,21.184435
-1573.21048,200,21.521383
-1524.628367,200,22.31712
-1533.223048,200,22.646133
-1675.638991,200,22.976904
-1559.917163,200,23.312842
-1469.676001,200,23.646173
-1614.262791,200,24.437345
-1563.985471,200,24.755273
-1416.973885,200,25.088447
-1567.133945,200,25.425023
-1471.789113,200,25.758981
-1583.81572,200,26.554392
-1561.77047,200,26.889294
-1572.631753,200,27.226092
-1583.184055,200,27.559879
-1582.144313,200,27.899923
-1631.357119,200,28.694316
-1548.511281,200,29.029351
-1551.973542,200,29.362655
-1571.536367,200,29.695993
-1616.839392,200,30.030254
-1561.589801,200,30.8272
-1649.048976,200,31.16241
-1540.635233,200,31.496269
-1631.542878,200,31.831935
-1575.796195,200,32.167284
-1552.898854,200,32.925258
-1560.780465,200,33.253299
-1543.234682,200,33.590904
-1659.09127,200,33.929489
-1562.300383,200,34.269418
-1626.867816,200,35.087819
-1558.677646,200,35.386336
-1666.447748,200,35.686204
-1561.155345,200,35.982749
-1572.648863,200,36.27793
-1538.736741,200,37.033505
-1588.135502,200,37.329133
-1446.773918,200,37.645685
-1394.942482,200,37.980511
-1530.513444,200,38.314204
-1422.799812,200,39.110332
-1554.302266,200,39.443
-1577.67983,200,39.775979
-1560.657143,200,40.108637
-1573.745699,200,40.442254
