#{"t_start": 1734263270.3299575, "env_id": "Pendulum-v1"}
r,l,t
-1787.629686,200,1.478794
-1793.262122,200,1.727147
-1678.436449,200,1.9656
-1234.195573,200,2.215719
-1609.339009,200,2.45742
-1535.868122,200,3.40348
-1344.677539,200,3.640467
-943.463954,200,3.891407
-829.285505,200,4.143786
-1793.214564,200,4.384918
-1228.459304,200,5.420838
-1657.517549,200,5.657537
-895.930184,200,5.912626
-1770.254896,200,6.154639
-871.210776,200,6.409852
-868.749621,200,7.433589
-1614.774592,200,7.686377
-858.808207,200,7.937416
-1416.641275,200,8.175331
-1606.487409,200,8.428895
-1048.841845,200,9.34297
-1572.963747,200,9.594341
-1315.079419,200,9.831973
-1536.542646,200,10.083488
-1010.637842,200,10.336837
-1745.53128,200,11.250865
-1002.533921,200,11.502657
-1048.416658,200,11.744243
-1743.373419,200,12.004536
-740.786227,200,12.244221
-1618.965053,200,13.274187
-1182.380151,200,13.513954
-1169.644332,200,13.769082
-1219.846156,200,14.022591
-1176.410732,200,14.261462
-1551.132459,200,15.193222
-1591.087279,200,15.432451
-1476.476974,200,15.687241
-1306.593131,200,15.925359
-1457.488942,200,16.175612
-1315.452916,200,17.105177
-1439.057901,200,17.348891
-1305.147025,200,17.60781
-1554.867093,200,17.845875
-1283.449586,200,18.099184
-1536.525387,200,19.015556
-1174.835147,200,19.269214
-1069.04654,200,19.507447
-1161.376525,200,19.76566
-1109.17639,200,20.01706
-896.571247,200,20.931736
-1568.691875,200,21.185103
-1767.09942,200,21.42498
-1539.817098,200,21.677106
-1677.038328,200,21.913366
-1315.346968,200,22.846341
-1548.464718,200,23.109408
-1181.258922,200,23.351795
-1064.053688,200,23.605797
-1458.447481,200,23.844027
-1745.280772,200,24.774148
-961.288326,200,25.011876
-974.527713,200,25.265815
-1684.142853,200,25.509424
-1175.436814,200,25.767647
-1426.520843,200,26.705734
-695.482397,200,26.948329
-1306.970958,200,27.205353
-1145.512514,200,27.446209
-1387.206242,200,27.70089
-1484.427723,200,28.701693
-1572.568205,200,28.956301
-1846.913944,200,29.214844
-884.694756,200,29.454795
-1166.234819,200,29.714628
-1691.420605,200,30.709834
-1405.949209,200,30.968507
-1746.854288,200,31.210505
-1668.285194,200,31.466934
-1690.210804,200,31.71054
-760.142148,200,32.791301
-1336.3669,200,33.048028
-1607.342937,200,33.289485
-1362.105771,200,33.548209
-1350.608581,200,33.791237
-1572.747992,200,34.822899
-1523.437573,200,35.064033
-1384.159324,200,35.32306
-896.240563,200,35.581338
-1300.608798,200,35.822078
-1336.765596,200,36.813202
-1771.165903,200,37.052675
-1634.195281,200,37.30661
-1469.710492,200,37.548609
-1400.312811,200,37.804301
-1710.01993,200,38.851816
-1224.211997,200,39.109134
-1123.906255,200,39.365484
-1113.979516,200,39.644163
-1395.190971,200,39.903432
-1326.631252,200,40.908673
-1435.783168,200,41.163807
-1719.8056,200,41.404209
-1704.101095,200,41.656188
-1534.64159,200,41.912704
-1301.999359,200,42.87894
-1206.439991,200,43.127964
-1293.35245,200,43.372539
-1422.235037,200,43.632173
-967.168864,200,43.876363
-1379.153305,200,44.885507
-1577.540813,200,45.126435
-1074.474642,200,45.38222
-1180.536943,200,45.64041
-1298.48103,200,45.882674
-1497.207203,200,46.872101
-1451.766528,200,47.112905
-1462.112781,200,47.365517
-1427.93271,200,47.607388
-1229.251624,200,47.866051
-1492.589879,200,48.975677
-966.047609,200,49.218186
-1427.66206,200,49.478197
-1204.865488,200,49.76858
-1344.294707,200,50.029639
