#{"t_start": 1734263324.702707, "env_id": "Pendulum-v1"}
r,l,t
-908.993197,200,1.11304
-1591.6449,200,1.196916
-1165.059049,200,1.280747
-1283.722785,200,1.364835
-1315.865757,200,1.451317
-973.730624,200,2.043637
-1088.464588,200,2.126738
-1070.302372,200,2.210433
-962.036031,200,2.296888
-895.214811,200,2.38317
-858.584047,200,3.05549
-1477.294805,200,3.13976
-815.818401,200,3.225385
-1363.801863,200,3.309618
-1024.415348,200,3.393596
-1273.918537,200,4.186451
-853.619933,200,4.271552
-1257.14903,200,4.355991
-1073.637582,200,4.44037
-1188.786162,200,4.524587
-1316.266269,200,5.169401
-1649.430894,200,5.253294
-877.135107,200,5.457135
-1748.738922,200,5.540555
-1756.788619,200,5.626127
-1760.286563,200,6.272546
-993.744908,200,6.356171
-1612.521866,200,6.440558
-845.581338,200,6.528002
-1363.970296,200,6.61166
-1421.83791,200,7.236585
-1868.374607,200,7.320414
-981.757813,200,7.406944
-762.647445,200,7.491258
-1204.503035,200,7.576353
-1369.390362,200,8.18711
-1082.218353,200,8.272309
-1441.532242,200,8.359396
-1166.464377,200,8.443269
-1260.763253,200,8.52793
-1089.598284,200,9.080588
-1200.05543,200,9.164823
-1566.345331,200,9.24884
-879.427571,200,9.333013
-1808.191335,200,9.41828
-863.0099,200,10.008943
-1501.968587,200,10.094743
-1199.185529,200,10.179781
-1508.560831,200,10.2664
-1473.046942,200,10.356833
-1288.70984,200,12.530085
-1715.916791,200,14.087835
-1868.761498,200,15.651109
-1635.257902,200,17.22832
-1798.77094,200,18.803336
-1271.860368,200,20.871144
-1267.202617,200,22.443535
-1137.328141,200,24.010264
-1241.781364,200,25.591533
-1234.71323,200,27.173897
-1213.861227,200,29.526105
-1042.503025,200,31.09654
-972.894347,200,32.670574
-1088.461871,200,34.24161
-977.038406,200,35.814071
-1232.694544,200,38.017079
-1063.345451,200,39.584963
-1199.879366,200,41.15536
-913.49587,200,42.733086
-1020.106765,200,44.31979
-886.192462,200,46.492234
-907.756183,200,48.077099
-904.677496,200,49.657171
-920.443322,200,51.23905
-1060.870687,200,52.815431
-1026.660066,200,54.835982
-768.496612,200,56.399358
-629.643781,200,57.966398
-623.026086,200,59.529746
-632.212358,200,61.094398
-729.241575,200,63.135327
-824.313013,200,64.711456
-849.58688,200,66.295561
-781.892915,200,67.879343
-631.465491,200,69.160812
-751.731551,200,71.140331
-385.365287,200,72.718649
-518.176236,200,74.293561
-505.527142,200,75.872541
-634.326987,200,77.437341
-257.522419,200,79.468927
-389.670359,200,81.056085
-509.030588,200,82.645171
-509.706208,200,84.236609
-384.588057,200,85.806182
-256.815709,200,88.171275
-387.178546,200,89.753087
-495.3262,200,91.335232
-255.902127,200,92.919409
-8.037541,200,94.494687
-127.181571,200,96.542222
-1.723579,200,98.118712
-123.515999,200,99.686424
-121.884409,200,101.246444
-126.871904,200,102.80812
-244.704335,200,104.849473
-126.13179,200,106.418193
-0.831419,200,107.987502
-127.4001,200,109.564291
-113.620144,200,111.149167
-243.801866,200,113.199496
-121.999203,200,114.784756
-1.12131,200,116.371183
-123.296133,200,117.950503
-241.736641,200,119.527885
-126.229159,200,121.546231
-118.488049,200,123.113893
-237.274226,200,124.676773
-241.992292,200,126.240077
-126.455453,200,127.808202
-0.084383,200,129.846457
-1.120632,200,131.417084
-116.573682,200,132.998871
-245.121873,200,134.586477
-288.010545,200,136.167308
