#{"t_start": 1734272694.231902, "env_id": "Pendulum-v1"}
r,l,t
-1182.105296,200,1.089029
-1171.857551,200,1.157597
-1379.172118,200,1.226108
-1402.285762,200,1.294177
-882.344495,200,1.364389
-1725.590288,200,1.935314
-971.837136,200,2.003523
-1528.240164,200,2.071148
-999.254219,200,2.141431
-1300.947407,200,2.209208
-1072.210903,200,2.744607
-1725.48556,200,2.813011
-1211.56087,200,2.882593
-1058.134131,200,2.9504
-1500.728155,200,3.01828
-1275.045372,200,3.546498
-1075.890724,200,3.61549
-1129.961988,200,3.683427
-887.689161,200,3.751586
-887.516558,200,3.819413
-1534.070654,200,4.356624
-1182.548791,200,4.424971
-1138.356144,200,4.493122
-849.140232,200,4.561362
-1297.576684,200,4.630484
-1316.040824,200,5.160537
-757.721981,200,5.229101
-843.750595,200,5.29719
-850.005645,200,5.366859
-1060.904918,200,5.435313
-1443.88342,200,5.978207
-1102.130359,200,6.048517
-1405.233532,200,6.119401
-1071.031114,200,6.18742
-1071.231021,200,6.255656
-1175.020765,200,6.792792
-1364.714214,200,6.86254
-1318.824107,200,6.930782
-886.265061,200,6.99908
-846.874476,200,7.067557
-1070.016869,200,7.60195
-1785.354834,200,7.669941
-1812.40027,200,7.738142
-1192.554843,200,7.809195
-1324.470099,200,7.879401
-1725.144037,200,8.406958
-1488.603718,200,8.475556
-1473.050172,200,8.543867
-1238.917003,200,8.614349
-1089.893444,200,8.682571
-1539.418071,200,9.502112
-1577.297434,200,9.696653
-1459.843793,200,9.900001
-1415.74063,200,10.100933
-1666.666835,200,10.303544
-1577.14948,200,10.960522
-1545.052804,200,11.16186
-1557.83883,200,11.353081
-1600.383452,200,11.547176
-1641.191268,200,11.741626
-1622.149597,200,12.400311
-1604.164037,200,12.592609
-1599.475473,200,12.783677
-1577.813311,200,12.97482
-1570.798327,200,13.177048
-1584.0853,200,13.827225
-1536.347806,200,14.018368
-1622.911028,200,14.208512
-1566.371885,200,14.411072
-1583.682679,200,14.604156
-1621.100459,200,15.257901
-1592.275166,200,15.455501
-1612.999705,200,15.659007
-1576.182041,200,15.853225
-1576.621925,200,16.048175
-1571.692727,200,16.707525
-1656.949872,200,16.912051
-1585.2172,200,17.107226
-1623.298441,200,17.306156
-1642.629874,200,17.502258
-1603.412661,200,18.164741
-1570.254953,200,18.357738
-1580.180211,200,18.550437
-1569.533144,200,18.743129
-1581.965507,200,18.945036
-1612.170803,200,19.598273
-1587.58794,200,19.79635
-1628.604568,200,19.99167
-1620.428908,200,20.197556
-1619.969437,200,20.388097
-1584.308247,200,21.037316
-1618.085105,200,21.230446
-1608.599911,200,21.432765
-1569.896591,200,21.62766
-1605.940299,200,21.822342
-1653.816089,200,22.47352
-1610.397916,200,22.671887
-1557.737408,200,22.870908
-1581.97642,200,23.066427
-1549.781732,200,23.26204
-1568.065252,200,23.920592
-1573.187214,200,24.112531
-1555.197757,200,24.296374
-1594.497476,200,24.483858
-1662.224187,200,24.674608
-1591.494072,200,25.31651
-1628.603805,200,25.508736
-1590.778785,200,25.701207
-1601.638143,200,25.892088
-1592.090487,200,26.080814
-1570.327866,200,26.727902
-1591.661953,200,26.920667
-1562.035442,200,27.114851
-1567.21434,200,27.300658
-1609.192502,200,27.489573
-1596.314588,200,28.136154
-1627.711131,200,28.329107
-1546.976232,200,28.523027
-1670.448168,200,28.717657
-1557.995086,200,28.913999
-1578.060276,200,29.570742
-1460.08034,200,29.765165
-1659.842223,200,29.960073
-1588.303639,200,30.1531
-1546.329346,200,30.346784
