#{"t_start": 1734263201.5565608, "env_id": "Pendulum-v1"}
r,l,t
-1007.665433,200,1.085414
-920.855777,200,1.155667
-952.352828,200,1.226171
-1433.15176,200,1.295448
-1358.100267,200,1.367157
-889.857238,200,1.946122
-1461.463237,200,2.015665
-1668.682069,200,2.085041
-1769.479651,200,2.157164
-918.385486,200,2.273885
-972.587043,200,2.985087
-1078.40925,200,3.05408
-869.02176,200,3.125425
-1261.533733,200,3.196444
-853.78043,200,3.266337
-1783.936377,200,3.910755
-1843.368284,200,3.982408
-1277.697311,200,4.053017
-1745.032447,200,4.122344
-1566.962402,200,4.192163
-1638.584495,200,4.74159
-1512.554988,200,4.810871
-847.713586,200,4.880465
-1392.013375,200,4.949871
-952.638126,200,5.020243
-1712.423289,200,5.557567
-1734.115526,200,5.626711
-1393.60836,200,5.69657
-1566.330974,200,5.767082
-1546.029968,200,5.836603
-1066.632852,200,6.40011
-1076.22264,200,6.469872
-1341.569972,200,6.540368
-1042.385329,200,6.610568
-1002.959292,200,6.680743
-901.814311,200,7.44632
-1581.139597,200,7.517321
-969.354394,200,7.586768
-834.305828,200,7.656169
-1525.817566,200,7.726272
-1387.624488,200,8.262656
-1331.44186,200,8.332161
-850.243698,200,8.401809
-848.112075,200,8.471825
-974.444982,200,8.542878
-1251.15211,200,9.123336
-1216.725997,200,9.193794
-1734.058533,200,9.263017
-1202.10948,200,9.333776
-1667.022243,200,9.403672
-1376.610895,200,10.365001
-1557.42753,200,10.530392
-1532.853551,200,10.692404
-1604.046974,200,10.860529
-1518.202107,200,11.019155
-1228.812776,200,11.738489
-1260.2628,200,11.907886
-1652.553073,200,12.066217
-1568.225068,200,12.234707
-1248.109816,200,12.438531
-1689.485005,200,13.213668
-1240.444091,200,13.374435
-1683.648184,200,13.544244
-1209.146674,200,13.702905
-1290.777257,200,13.869528
-1665.715364,200,14.495098
-1704.949851,200,14.652893
-1618.934504,200,14.817784
-1660.311664,200,14.976908
-1655.768441,200,15.141621
-1595.665797,200,15.75755
-1298.49912,200,15.923425
-1576.061934,200,16.090709
-1548.621045,200,16.251103
-1635.876362,200,16.419173
-1379.702783,200,17.057376
-1599.328087,200,17.226142
-1495.819499,200,17.535393
-1543.887353,200,17.698234
-1551.176162,200,17.854891
-1475.558509,200,18.583572
-1447.72319,200,18.746042
-1546.576353,200,18.90291
-1549.703992,200,19.065202
-1395.231339,200,19.228832
-1405.922566,200,19.928824
-1511.493945,200,20.089595
-1054.012601,200,20.256558
-1493.381844,200,20.424468
-1583.654858,200,20.584512
-1223.094411,200,21.39238
-1491.542797,200,21.553735
-1605.907246,200,21.721638
-1619.286602,200,21.881516
-1477.26378,200,22.048775
-1411.167755,200,22.688458
-1708.857274,200,22.856588
-1589.505959,200,23.023911
-1353.060853,200,23.183949
-1249.881823,200,23.35184
-1410.839958,200,24.053482
-1435.026225,200,24.22167
-1792.129618,200,24.381745
-1466.480326,200,24.550744
-1701.375273,200,24.720923
-1778.53946,200,25.43081
-1854.956124,200,25.598077
-1564.684403,200,25.759487
-1712.541368,200,25.928889
-1691.771428,200,26.088846
-1650.787111,200,26.732338
-1791.360957,200,26.892549
-1801.825329,200,27.061879
-1633.614579,200,27.230662
-1710.058964,200,27.390925
-1733.912552,200,28.072408
-1609.234312,200,28.235793
-1778.678823,200,28.403892
-1791.530763,200,28.564059
-1734.921471,200,28.7335
-1666.306109,200,29.564278
-1650.14228,200,29.725653
-1825.529932,200,29.894687
-1730.933663,200,30.056279
-1586.844534,200,30.22558
