#{"t_start": 1734272295.279735, "env_id": "Pendulum-v1"}
r,l,t
-896.231235,200,1.089257
-1070.061733,200,1.156327
-838.90188,200,1.222657
-938.035165,200,1.288883
-929.753166,200,1.358344
-1187.988824,200,1.950477
-1207.860061,200,2.016271
-1527.044889,200,2.084483
-781.355596,200,2.15146
-1709.488267,200,2.216051
-909.079631,200,2.795662
-968.975655,200,2.863398
-1290.105703,200,2.930479
-1192.679962,200,2.995376
-822.409333,200,3.060544
-769.39432,200,3.598705
-1687.102631,200,3.664407
-1285.624185,200,3.728931
-1006.070516,200,3.79339
-1443.889789,200,3.858424
-1276.855556,200,4.396332
-892.109538,200,4.461033
-1341.762681,200,4.525605
-626.316281,200,4.590589
-904.971247,200,4.65691
-1155.929341,200,5.198225
-1436.527244,200,5.262852
-757.028901,200,5.327305
-871.304298,200,5.394136
-1100.495167,200,5.458853
-887.888947,200,5.99768
-1066.714944,200,6.064281
-1258.369743,200,6.130395
-1362.284418,200,6.195518
-1317.207632,200,6.260241
-763.756288,200,6.799548
-1464.944276,200,6.865798
-1700.469206,200,6.931201
-951.37834,200,6.995917
-1239.643616,200,7.061021
-1404.035376,200,7.599618
-990.193543,200,7.664334
-880.425625,200,7.729236
-1666.015228,200,7.794337
-1601.649884,200,7.861057
-1365.466401,200,8.541866
-1268.944229,200,8.608409
-1675.299139,200,8.675119
-1078.927499,200,8.742985
-1072.088478,200,8.8086
-1056.316691,200,9.598667
-1512.400609,200,9.787497
-1593.011063,200,9.948995
-1274.518884,200,10.115179
-1071.810101,200,10.319377
-1427.430609,200,11.012726
-1518.057294,200,11.17717
-1333.931369,200,11.338816
-1532.473342,200,11.504719
-1513.400912,200,11.660125
-1519.212263,200,12.333097
-1512.283516,200,12.491792
-1587.093465,200,12.651642
-1471.546379,200,12.80549
-1175.045988,200,12.970309
-1372.491402,200,13.671132
-1158.860824,200,13.829561
-1295.511701,200,13.991507
-1324.226765,200,14.148311
-1519.518142,200,14.31108
-1308.764925,200,14.993723
-1632.920271,200,15.154464
-1254.351457,200,15.344239
-1523.531292,200,15.498566
-1665.824215,200,15.659582
-1633.071914,200,16.319874
-971.219892,200,16.48365
-1628.30101,200,16.637233
-1515.105169,200,16.798558
-1632.150641,200,16.956506
-1535.397523,200,17.625355
-1590.242223,200,17.788909
-1596.386114,200,17.943512
-1569.211747,200,18.109305
-1035.090301,200,18.268647
-1492.78077,200,18.938482
-1508.546612,200,19.094051
-1515.708886,200,19.258723
-1633.90089,200,19.423136
-1663.094004,200,19.582681
-1562.298373,200,20.229742
-1511.660521,200,20.383557
-1592.928295,200,20.545844
-911.151653,200,20.702435
-1601.272878,200,20.862295
-1543.222368,200,21.487806
-1510.788376,200,21.65083
-1231.842001,200,21.811258
-1316.200529,200,21.96929
-1581.72,200,22.131278
-1513.000123,200,22.75561
-1625.410045,200,22.91795
-1630.564519,200,23.07727
-1192.149024,200,23.240254
-1414.965602,200,23.401566
-1644.442162,200,24.027971
-1307.485062,200,24.188408
-953.509369,200,24.344286
-1617.271035,200,24.506731
-1504.636019,200,24.659179
-1513.703114,200,25.29641
-1610.771878,200,25.455982
-1136.268577,200,25.621541
-1635.567269,200,25.7855
-1076.239458,200,25.941098
-1539.33515,200,26.602149
-1312.796164,200,26.761811
-1653.729035,200,26.925547
-1511.572689,200,27.082998
-1619.155074,200,27.246008
-1340.165512,200,27.976445
-905.064061,200,28.137912
-1226.978385,200,28.300586
-1189.188815,200,28.455963
-1622.782286,200,28.622195
