#{"t_start": 1734263139.5518937, "env_id": "Pendulum-v1"}
r,l,t
-1733.492459,200,1.499719
-941.846543,200,1.810765
-1633.884035,200,2.119871
-911.217435,200,2.429463
-882.023376,200,2.755965
-1493.09866,200,3.774096
-1060.916286,200,4.082821
-1185.376678,200,4.391886
-1082.117289,200,4.717988
-1293.879028,200,5.028641
-1343.196672,200,6.012566
-1544.639473,200,6.320623
-1322.569013,200,6.647125
-1174.894124,200,6.958267
-1682.695499,200,7.269499
-1800.68584,200,8.253798
-1334.681282,200,8.582041
-1583.223026,200,8.894954
-1461.985562,200,9.21054
-1189.782087,200,9.519137
-1488.911572,200,10.51476
-1386.317043,200,10.82394
-1171.318344,200,11.135935
-883.288174,200,11.447193
-1749.108169,200,11.772472
-1086.628069,200,12.75769
-1354.874979,200,13.066713
-1490.506827,200,13.379176
-1332.485415,200,13.704829
-1137.365331,200,14.013301
-1527.960305,200,15.092957
-1422.277014,200,15.403455
-1071.824893,200,15.726931
-1490.28431,200,16.035533
-1201.692404,200,16.345537
-965.935224,200,17.333372
-1002.814777,200,17.660084
-1796.562201,200,17.967471
-1237.021567,200,18.275729
-1755.873146,200,18.586462
-1071.458814,200,19.58692
-1455.762401,200,19.898025
-1311.960809,200,20.212433
-1866.360936,200,20.525995
-1450.884392,200,20.852019
-1367.536047,200,21.836799
-1647.361736,200,22.148983
-1676.552384,200,22.459947
-1770.159244,200,22.7838
-1281.214712,200,23.088891
-1627.298799,200,24.071939
-1225.832676,200,24.380657
-1666.676862,200,24.703585
-1814.697044,200,25.008065
-1667.437812,200,25.314457
-1121.56817,200,26.313654
-1329.445244,200,26.635372
-1471.865772,200,26.939921
-1412.75672,200,27.245231
-1629.596533,200,27.551145
-1588.319017,200,28.547906
-1224.623834,200,28.853877
-1208.864732,200,29.15916
-1844.107488,200,29.467109
-1410.66098,200,29.79342
-1280.670789,200,30.792056
-1395.073001,200,31.105572
-1588.555635,200,31.418795
-1312.075328,200,31.745788
-1487.952728,200,32.06161
-1497.139364,200,33.17462
-999.969637,200,33.481864
-1612.029993,200,33.805545
-1261.473824,200,34.206163
-1589.015104,200,34.51573
-1712.799937,200,35.568532
-1796.711824,200,35.920807
-1273.19058,200,36.256786
-1640.762655,200,36.592919
-1744.604444,200,36.927487
-1564.361802,200,38.000702
-1743.657804,200,38.313535
-1179.877251,200,38.626855
-1575.582493,200,38.967715
-1777.616342,200,39.297228
-1173.604788,200,40.400335
-1243.347281,200,40.712209
-1831.95817,200,41.024072
-1315.569117,200,41.35497
-1335.015089,200,41.66784
-1426.001402,200,42.774912
-1714.568456,200,43.087024
-1463.003572,200,43.408902
-1577.550845,200,43.699379
-1705.658088,200,44.070529
-1552.890353,200,45.087512
-1468.892185,200,45.389926
-1477.383966,200,45.680414
-1817.60799,200,45.972133
-1379.084324,200,46.261716
-1511.104558,200,47.327051
-1430.781788,200,47.618067
-1338.222071,200,47.909862
-1504.650511,200,48.201999
-1661.589788,200,48.502584
-1774.094017,200,49.553205
-1421.331425,200,49.865469
-1648.360208,200,50.17307
-1471.182053,200,50.474226
-1576.48468,200,50.764303
-1539.892672,200,51.89607
-1715.558311,200,52.206436
-1414.443303,200,52.532153
-1587.634777,200,52.843997
-1526.741479,200,53.148603
-1791.12766,200,54.273921
-1454.178389,200,54.57815
-1485.811225,200,54.86817
-1708.099542,200,55.156996
-1246.317128,200,55.447766
-1260.788396,200,56.51088
-1612.042935,200,56.800788
-1377.089927,200,57.090495
-1735.421484,200,57.381653
-1424.450643,200,57.681958
