#{"t_start": 1734271972.8162582, "env_id": "Pendulum-v1"}
r,l,t
-1404.379485,200,1.095577
-1210.034354,200,1.182623
-989.089021,200,1.267943
-997.899664,200,1.353327
-1571.346598,200,1.441153
-907.600184,200,2.04632
-1204.549064,200,2.131222
-1618.597868,200,2.21736
-1441.108236,200,2.303703
-977.157526,200,2.388481
-879.723274,200,2.959549
-973.674335,200,3.045057
-973.666628,200,3.131313
-1288.952598,200,3.216609
-1542.755661,200,3.301801
-1405.34523,200,3.867436
-1553.954896,200,3.954176
-1263.699498,200,4.039588
-889.27177,200,4.124907
-1214.585857,200,4.211374
-1518.21264,200,4.793459
-1591.441092,200,4.878986
-1673.302466,200,4.964224
-868.445624,200,5.049888
-1637.946388,200,5.136678
-1565.06143,200,5.702393
-1792.192229,200,5.787024
-1261.412714,200,5.872998
-1000.62635,200,5.959061
-1531.131561,200,6.044069
-1717.490968,200,6.609495
-1227.744241,200,6.695083
-1484.393743,200,6.781727
-978.690776,200,6.867392
-1263.935323,200,6.95224
-1253.297823,200,7.517537
-1543.969881,200,7.603962
-1158.815114,200,7.688968
-1333.838367,200,7.77427
-1180.26464,200,7.860435
-1276.052677,200,8.429738
-1706.647933,200,8.516179
-1440.067953,200,8.601545
-1066.733983,200,8.686507
-1176.397809,200,8.772702
-1606.474001,200,9.339861
-1068.549716,200,9.425766
-1299.159647,200,9.511153
-1430.450864,200,9.597651
-1238.38673,200,9.682811
-1611.637069,200,11.926971
-1648.106915,200,13.318286
-1517.823684,200,14.706716
-1402.537743,200,16.090154
-1086.105983,200,17.491837
-892.918373,200,19.390337
-1181.076698,200,20.824984
-1067.188214,200,22.26245
-1323.870151,200,23.706485
-1643.051668,200,25.146926
-1628.572683,200,27.067774
-1554.099797,200,28.51116
-1577.004121,200,29.709639
-1361.684588,200,30.771465
-1660.472846,200,31.836781
-1487.715644,200,33.381726
-1569.836299,200,34.450027
-1656.544655,200,35.515058
-1391.899855,200,36.581264
-1211.321253,200,37.646096
-1037.710836,200,39.189193
-1518.052947,200,40.257702
-1081.426197,200,41.322341
-1610.726227,200,42.388422
-1577.359383,200,43.455053
-1601.21561,200,45.007583
-1177.306395,200,46.074061
-1166.185579,200,47.138866
-1148.533076,200,48.203595
-1596.49996,200,49.269052
-1326.929947,200,50.816217
-1613.890574,200,51.880488
-1457.777867,200,52.947492
-1514.04782,200,54.012652
-953.015497,200,55.082994
-1513.862182,200,56.659437
-1222.966506,200,57.728454
-1592.852174,200,58.796814
-1065.219845,200,59.863705
-1507.558636,200,60.931495
-1198.305745,200,62.474482
-1312.34391,200,63.540771
-1647.927141,200,64.608174
-1277.293093,200,65.674625
-1612.941588,200,66.745068
-1571.660953,200,68.291347
-1513.900502,200,69.360636
-1632.670276,200,70.427742
-1626.781212,200,71.861851
-1573.65153,200,73.052116
-1618.893067,200,74.597753
-1307.594704,200,75.910332
-1246.824144,200,77.294847
-958.909912,200,78.678132
-1657.46722,200,80.060737
-1588.280057,200,81.922866
-1617.438473,200,83.306595
-1645.042662,200,84.689425
-951.630077,200,86.073555
-945.840196,200,87.46056
-1586.924702,200,89.277506
-1517.258643,200,90.340228
-1518.950972,200,91.407277
-1268.649815,200,92.474044
-1250.907178,200,93.538937
-1049.141527,200,95.08385
-1381.404103,200,96.147121
-1014.855618,200,97.21548
-1562.845174,200,98.279531
-1518.205143,200,99.345148
-1609.608468,200,100.887173
-1603.362402,200,101.952582
-948.67689,200,103.019356
-1518.69902,200,104.084199
-1488.472732,200,105.153196
