#{"t_start": 1734271730.1943963, "env_id": "Pendulum-v1"}
r,l,t
-753.992762,200,1.089023
-1281.429324,200,1.158215
-750.612858,200,1.226293
-1199.573406,200,1.29452
-868.690917,200,1.365805
-1708.193969,200,1.937413
-1480.973256,200,2.006105
-1289.373194,200,2.075016
-974.403637,200,2.145937
-1087.245813,200,2.214802
-1491.983546,200,2.827132
-887.845923,200,2.895659
-1542.279138,200,2.966333
-1068.558616,200,3.036128
-907.041307,200,3.104658
-907.179133,200,3.63647
-970.548709,200,3.706511
-749.576941,200,3.775156
-971.457719,200,3.843694
-1669.396866,200,3.91271
-851.853349,200,4.495009
-1681.095414,200,4.563571
-1090.012766,200,4.632932
-874.565441,200,4.701472
-830.222276,200,4.771595
-1643.720995,200,5.321264
-759.569808,200,5.389569
-1416.083745,200,5.458919
-1655.295741,200,5.529317
-1444.057597,200,5.597028
-1163.849442,200,6.201343
-1491.250663,200,6.269754
-1209.680143,200,6.339261
-1346.205287,200,6.407523
-1274.351207,200,6.475444
-700.147776,200,7.067245
-1213.26545,200,7.137706
-883.336835,200,7.205805
-1428.047064,200,7.274092
-1169.782035,200,7.342693
-1027.213798,200,7.993094
-867.986789,200,8.061258
-1086.372008,200,8.129439
-894.433391,200,8.197592
-747.023415,200,8.267331
-1084.076708,200,8.884794
-1306.615011,200,8.953142
-1728.420052,200,9.020973
-1588.999812,200,9.091523
-1730.383581,200,9.159831
-1230.73662,200,10.016839
-1505.890514,200,10.216526
-1654.840056,200,10.374712
-1554.643202,200,10.543085
-1475.243934,200,10.70191
-1369.802819,200,11.345382
-1469.638901,200,11.510356
-1208.828033,200,11.669683
-1624.549021,200,11.836264
-1340.55223,200,11.996553
-1584.498736,200,12.623257
-1179.745407,200,12.781955
-1029.894028,200,12.948485
-1303.852083,200,13.10739
-1125.551411,200,13.272391
-1600.332657,200,13.937735
-1621.010151,200,14.095219
-1633.57688,200,14.260613
-1613.954939,200,14.419671
-1583.745042,200,14.586043
-1288.122169,200,15.337761
-1374.040975,200,15.503782
-1578.59115,200,15.66956
-1455.776049,200,15.828566
-1537.513583,200,15.99452
-1212.014042,200,16.641266
-1473.956217,200,16.806534
-1521.10889,200,16.963612
-1332.773849,200,17.128726
-1595.646495,200,17.286536
-1517.330599,200,17.983283
-1508.173627,200,18.146842
-1129.615384,200,18.304632
-1200.464758,200,18.472077
-1605.372871,200,18.630388
-1644.404738,200,19.267061
-1654.827385,200,19.425599
-1069.625295,200,19.591235
-1643.352755,200,19.757965
-1040.203522,200,19.916498
-1641.853462,200,20.622739
-1529.978899,200,20.78093
-1239.200127,200,20.949292
-1512.825514,200,21.108664
-1642.186458,200,21.27436
-1666.986694,200,21.957681
-1152.353914,200,22.12306
-1613.105136,200,22.289465
-1591.543938,200,22.449733
-1200.936629,200,22.616144
-1058.967502,200,23.325805
-1649.166805,200,23.491435
-922.922987,200,23.649449
-1535.049759,200,23.81723
-1517.525048,200,23.984636
-1376.041323,200,24.617334
-1598.283352,200,24.784229
-1372.649226,200,24.943123
-1491.912848,200,25.11011
-1634.072495,200,25.302175
-1598.367627,200,26.034944
-1452.608894,200,26.192001
-1377.457121,200,26.359914
-1585.682646,200,26.52765
-1376.322619,200,26.686934
-1178.032732,200,27.430376
-1465.626074,200,27.590634
-1595.865235,200,27.756978
-1643.794646,200,27.914609
-1114.345175,200,28.079385
-1517.671171,200,28.754506
-1624.899627,200,28.913005
-1645.305285,200,29.078529
-1522.06149,200,29.236708
-1629.460077,200,29.404053
