#{"t_start": 1734271797.3618596, "env_id": "Pendulum-v1"}
r,l,t
-1615.277447,200,1.479959
-1508.173445,200,1.729621
-1660.006208,200,1.968498
-1365.414275,200,2.222007
-1616.796406,200,2.463566
-1422.114119,200,3.414173
-1485.496316,200,3.652164
-1613.865479,200,3.905444
-1668.104391,200,4.159374
-1495.326732,200,4.404358
-1656.831082,200,5.334486
-1052.856724,200,5.571254
-1130.13554,200,5.826481
-947.088447,200,6.066371
-946.702367,200,6.321349
-1462.379897,200,7.262456
-1665.53301,200,7.51629
-1491.559197,200,7.77064
-1637.967479,200,8.01077
-1177.604924,200,8.26191
-1506.754277,200,9.178055
-1274.265321,200,9.431147
-1249.008407,200,9.671748
-1622.555973,200,9.925292
-1407.502704,200,10.180416
-1620.31234,200,11.095395
-1256.92997,200,11.346251
-1518.131172,200,11.586918
-1354.058522,200,11.840767
-1496.571656,200,12.084106
-1178.593272,200,13.017875
-1635.415413,200,13.255016
-1285.157529,200,13.512513
-1661.074425,200,13.764932
-739.228177,200,14.004305
-1659.786627,200,14.933518
-1675.430196,200,15.174725
-1561.668985,200,15.428782
-1669.294659,200,15.668203
-1595.682396,200,15.922247
-1666.937513,200,16.856839
-1683.213928,200,17.097366
-1458.008397,200,17.352208
-1674.067412,200,17.593366
-1688.165543,200,17.850612
-961.683272,200,18.770022
-1650.674854,200,19.023953
-1648.729583,200,19.262734
-1495.512343,200,19.517208
-1663.276025,200,19.769007
-1442.059312,200,20.685816
-1127.936324,200,20.939836
-1599.089698,200,21.18144
-1677.092444,200,21.435135
-1568.087618,200,21.673352
-926.879921,200,22.601887
-1615.726998,200,22.857672
-1194.314615,200,23.096389
-1404.606203,200,23.354377
-890.658242,200,23.597437
-1577.945772,200,24.52936
-1488.193729,200,24.768553
-1649.980634,200,25.02292
-1244.642432,200,25.264761
-1615.257741,200,25.58746
-874.152894,200,26.521897
-1661.871037,200,26.761986
-1684.141182,200,27.01604
-1496.823089,200,27.257548
-1493.949049,200,27.511599
-1491.767442,200,28.826281
-1443.982834,200,29.08155
-1498.598365,200,29.337413
-1311.302259,200,29.577026
-1053.754745,200,29.831485
-1494.565983,200,30.852051
-1652.579787,200,31.109392
-1067.825396,200,31.349965
-1408.010704,200,31.60472
-1523.968178,200,31.844457
-1365.934262,200,32.836527
-1000.830102,200,33.090154
-849.411854,200,33.329901
-1145.072283,200,33.585587
-1257.737522,200,33.827821
-1688.863357,200,34.780924
-1634.511514,200,35.020127
-1181.471884,200,35.275197
-1160.775015,200,35.530548
-1494.72688,200,35.786268
-1606.264751,200,36.778427
-1362.538751,200,37.019515
-1642.642122,200,37.275477
-1132.156039,200,37.516551
-886.870287,200,37.771621
-1497.037755,200,38.732478
-1349.910941,200,38.98904
-1627.58111,200,39.243857
-1349.041027,200,39.484298
-1324.097879,200,39.742245
-1651.246221,200,40.827008
-1494.127188,200,41.082855
-1411.161514,200,41.32419
-1383.277785,200,41.579083
-1671.608485,200,41.837063
-1597.108534,200,42.809178
-1487.771957,200,43.062614
-1325.859261,200,43.303016
-1669.829603,200,43.557473
-1184.722076,200,43.79767
-1336.87736,200,44.881468
-1661.040444,200,45.122819
-1608.129137,200,45.380982
-1100.274952,200,45.748925
-1620.871575,200,45.991171
-1408.410287,200,47.010327
-1636.702625,200,47.251346
-1567.97964,200,47.504335
-1586.33046,200,47.743985
-1078.025147,200,48.00028
-1262.573686,200,49.061104
-1189.474872,200,49.301726
-1672.232416,200,49.555408
-1555.818673,200,49.797455
-1681.207882,200,50.054747
