#{"t_start": 1734272728.4902508, "env_id": "Pendulum-v1"}
r,l,t
-983.970303,200,1.090823
-1430.283729,200,1.156947
-1089.419283,200,1.2246
-1472.118885,200,1.291561
-1179.241825,200,1.360378
-1770.380738,200,1.950256
-1169.868565,200,2.016773
-1500.122366,200,2.083575
-1800.405295,200,2.152398
-1644.780357,200,2.220688
-1291.857493,200,2.800935
-969.983821,200,2.867107
-1580.144973,200,2.934965
-1454.363688,200,3.000821
-1315.075031,200,3.067395
-1262.80478,200,3.6723
-1030.553495,200,3.739878
-1074.308523,200,3.8082
-1386.805594,200,3.875722
-1318.366617,200,3.943315
-960.493717,200,4.486677
-1293.248616,200,4.552027
-1681.312259,200,4.61746
-966.697474,200,4.683081
-898.44486,200,4.750059
-1528.924145,200,5.297077
-1410.6741,200,5.362558
-1067.022241,200,5.428553
-1365.486407,200,5.49506
-834.151659,200,5.560544
-1165.503092,200,6.1103
-1108.353607,200,6.1764
-1563.652034,200,6.243438
-1065.607666,200,6.309351
-1155.793742,200,6.375107
-1177.803058,200,6.923451
-774.638671,200,6.990688
-969.973703,200,7.056428
-802.92163,200,7.122748
-1298.567556,200,7.188726
-867.386447,200,7.72907
-876.493948,200,7.794868
-1336.481873,200,7.861129
-1611.771605,200,7.926995
-1299.890878,200,7.993945
-910.651547,200,8.533964
-1223.355901,200,8.599763
-1480.959974,200,8.665591
-1321.837997,200,8.732911
-861.96596,200,8.79844
-1462.238808,200,9.622663
-1634.546409,200,9.815443
-1099.151079,200,10.013044
-974.612473,200,10.205489
-1338.565896,200,10.398803
-986.015766,200,11.173389
-1390.992801,200,11.3762
-1205.555645,200,11.568357
-837.91416,200,11.761195
-1589.720523,200,11.953799
-1629.803434,200,12.698704
-1636.576197,200,12.893115
-1512.955665,200,13.087383
-1595.500106,200,13.281384
-1436.431534,200,13.486291
-1515.235063,200,14.194851
-1515.795165,200,14.387727
-1369.982575,200,14.580198
-1640.636186,200,14.777045
-1518.625836,200,14.970569
-988.138692,200,15.712266
-1630.754621,200,15.903594
-1645.290181,200,16.157579
-1443.801902,200,16.348794
-1672.401737,200,16.540527
-1313.320378,200,17.326712
-1573.082028,200,17.525316
-1603.86363,200,17.717534
-949.593084,200,17.909417
-916.066026,200,18.100442
-1636.525812,200,18.845525
-1140.130498,200,19.038675
-1593.305805,200,19.232496
-1459.261239,200,19.424999
-1560.543155,200,19.62347
-1182.226191,200,20.38533
-1323.047007,200,20.576458
-1515.802706,200,20.76782
-1644.844564,200,20.969691
-1511.793528,200,21.160601
-1530.438193,200,21.936883
-1538.328026,200,22.128416
-1663.863648,200,22.431609
-1435.822283,200,22.624176
-1056.922536,200,22.816917
-1585.439726,200,23.500986
-1632.572061,200,23.703657
-1464.242272,200,23.895541
-1610.971924,200,24.087345
-1632.933639,200,24.279682
-1665.022404,200,25.017069
-1658.803897,200,25.208823
-1642.843249,200,25.401464
-1604.857082,200,25.593031
-1608.694964,200,25.795067
-1583.495736,200,26.5608
-1510.831728,200,26.754148
-1591.95877,200,26.947683
-1651.971886,200,27.147362
-1526.215072,200,27.43108
-1621.879008,200,28.102198
-1563.393882,200,28.294568
-1401.878942,200,28.496809
-1576.229082,200,28.687887
-1511.047408,200,28.879523
-1160.81833,200,29.549381
-851.339971,200,29.745788
-1515.838163,200,29.936743
-911.019245,200,30.127774
-1103.1214,200,30.319985
-1513.696083,200,30.999058
-1381.642757,200,31.190638
-1314.41647,200,31.382022
-1393.810853,200,31.574217
-1592.070121,200,31.770918
