#{"t_start": 1734263464.7991707, "env_id": "Pendulum-v1"}
r,l,t
-1533.54329,200,1.111341
-956.972229,200,1.197341
-1456.662126,200,1.282479
-1053.726154,200,1.370647
-1431.304985,200,1.4591
-1018.933892,200,2.062988
-1080.335553,200,2.148349
-1644.820551,200,2.234758
-1134.274296,200,2.321861
-1067.59708,200,2.407814
-1104.531826,200,2.980096
-868.903371,200,3.065892
-966.762556,200,3.153605
-1348.025535,200,3.239424
-978.005109,200,3.326053
-1407.500962,200,3.897322
-1275.024274,200,3.986987
-1637.829679,200,4.074814
-1231.378516,200,4.162694
-1111.847603,200,4.250455
-1329.646832,200,4.816546
-1405.24825,200,4.902407
-1335.785135,200,4.988575
-1825.224408,200,5.074311
-1712.338074,200,5.161537
-1596.120116,200,5.72567
-1800.586867,200,5.811095
-1684.83529,200,5.897008
-1426.742223,200,5.985574
-1226.507427,200,6.071504
-833.334761,200,6.633494
-982.799456,200,6.719185
-1209.09346,200,6.806701
-1576.310079,200,6.892768
-1797.343668,200,6.977986
-1686.488918,200,7.548406
-1169.90808,200,7.635231
-984.553652,200,7.72088
-1427.908779,200,7.806246
-1067.358153,200,7.892306
-1293.525096,200,8.458882
-1225.578584,200,8.544484
-1584.837373,200,8.630013
-1135.7977,200,8.715347
-1158.242282,200,8.802327
-1367.955652,200,9.365556
-833.088441,200,9.451643
-1067.914973,200,9.537339
-1761.22631,200,9.626148
-1170.348069,200,9.714337
-1570.688561,200,11.774386
-1707.383329,200,13.175229
-1464.931232,200,14.584328
-1756.586656,200,16.00238
-1570.545112,200,17.404693
-1940.970607,200,19.281657
-1740.301658,200,20.686895
-1874.764458,200,22.118389
-1669.590596,200,23.557119
-1726.319826,200,25.004117
-1791.344598,200,26.924017
-1776.18291,200,28.356369
-1822.880583,200,29.78405
-1763.522788,200,31.243854
-1701.92612,200,32.800739
-1886.675645,200,34.696299
-1808.582866,200,35.802685
-1746.93361,200,37.194601
-1843.137802,200,38.604429
-1570.397855,200,39.996078
-1550.231239,200,41.860723
-1445.730069,200,43.25331
-1375.386081,200,44.650391
-1289.878029,200,46.034503
-1376.156185,200,47.420593
-1128.565553,200,49.300503
-1030.949071,200,50.699729
-1108.043624,200,52.084885
-974.646364,200,53.467255
-1164.891818,200,54.85518
-1171.999029,200,56.729216
-1275.826675,200,58.119642
-1230.778742,200,59.505875
-1372.172099,200,60.915005
-1338.830627,200,62.35915
-1171.33266,200,64.261054
-1292.688351,200,65.663028
-1245.786329,200,67.066549
-1206.341268,200,68.473805
-1225.954133,200,69.877033
-1176.604232,200,71.769556
-1057.301958,200,73.174416
-1014.346292,200,74.582282
-873.040834,200,75.987652
-984.765217,200,77.392939
-949.090153,200,79.290979
-1028.94445,200,80.702573
-1049.903413,200,82.129578
-914.872697,200,83.569118
-784.024392,200,85.017208
-894.924853,200,86.941338
-1043.021174,200,88.386767
-1045.967736,200,89.831066
-1192.380774,200,91.275365
-986.282774,200,92.722059
-640.04049,200,94.642566
-993.241138,200,96.08619
-911.669872,200,97.527176
-1183.27288,200,98.969951
-1148.937204,200,100.413928
-784.245239,200,102.337965
-901.537184,200,103.781098
-630.846601,200,105.215053
-636.935985,200,106.661603
-747.897629,200,108.103321
-744.44047,200,110.059062
-635.331043,200,111.50716
-620.553137,200,112.955348
-628.313891,200,114.353843
-508.910504,200,115.790329
-750.981863,200,117.654243
-737.394099,200,119.099118
-752.626619,200,120.544193
-580.582948,200,121.990697
-818.967226,200,123.438092
