#{"t_start": 1734271612.6500273, "env_id": "Pendulum-v1"}
r,l,t
-1233.087243,200,1.085048
-994.022367,200,1.153003
-943.302258,200,1.221167
-1629.553771,200,1.289071
-887.283674,200,1.35998
-1019.571633,200,1.928115
-973.230567,200,1.996677
-1360.447044,200,2.065251
-875.939909,200,2.135505
-954.120281,200,2.203721
-1427.768311,200,2.740002
-1067.79225,200,2.808257
-902.077637,200,2.877816
-1631.411864,200,2.946192
-1197.155782,200,3.014722
-1304.495399,200,3.552805
-1702.391725,200,3.622394
-991.512438,200,3.690649
-1338.300782,200,3.759144
-848.129142,200,3.827245
-1478.009526,200,4.358524
-1223.625074,200,4.427239
-1308.159588,200,4.495521
-877.47088,200,4.564931
-1068.985152,200,4.634835
-1050.932073,200,5.162647
-1737.250236,200,5.23086
-1289.600407,200,5.298866
-1178.664402,200,5.368684
-1297.769527,200,5.437128
-1382.091184,200,5.964772
-1406.233455,200,6.033157
-1675.385109,200,6.10313
-1474.303355,200,6.171196
-878.358866,200,6.239307
-928.717874,200,6.770104
-1382.31516,200,6.83952
-1253.643112,200,6.907779
-1545.017309,200,6.975964
-981.539491,200,7.044491
-1135.921295,200,7.574798
-892.804792,200,7.643394
-867.006246,200,7.711781
-882.71085,200,7.77983
-1471.323691,200,7.850107
-1228.017586,200,8.380167
-1178.670459,200,8.448603
-1046.434898,200,8.516891
-965.909382,200,8.587574
-1420.876363,200,8.657376
-1168.171048,200,9.491181
-1490.122285,200,9.684932
-1567.747432,200,9.887445
-1431.4763,200,10.081596
-1677.472456,200,10.27595
-1213.597688,200,10.931301
-1187.297707,200,11.134264
-1649.845688,200,11.328655
-1425.662341,200,11.522932
-1517.95183,200,11.717253
-1602.044715,200,12.381623
-1543.335636,200,12.576561
-1534.971957,200,12.772691
-1526.708191,200,12.963211
-1521.329374,200,13.167931
-1523.175139,200,13.819897
-1513.26174,200,14.013994
-947.002032,200,14.207919
-1064.970549,200,14.527926
-1371.88047,200,14.726181
-1406.445557,200,15.492877
-831.355302,200,15.690429
-1586.255232,200,15.89635
-1407.793342,200,16.093142
-1494.68553,200,16.290872
-1628.816513,200,17.056607
-1515.600778,200,17.261511
-1536.460828,200,17.459209
-1515.626653,200,17.657611
-1089.074639,200,17.854306
-1637.719286,200,18.563848
-1659.012514,200,18.760093
-1655.64315,200,18.956887
-1572.764085,200,19.154545
-1512.580073,200,19.359046
-1665.390217,200,20.118199
-1616.655067,200,20.315131
-1164.385121,200,20.512311
-1662.721086,200,20.718019
-1603.920521,200,20.914268
-1511.724091,200,21.699623
-1051.752493,200,21.89641
-1184.834829,200,22.10268
-1522.843367,200,22.299814
-1455.121287,200,22.497533
-1185.185594,200,23.209586
-1645.674796,200,23.414714
-1625.955548,200,23.611524
-947.18429,200,23.807421
-1512.284465,200,24.004197
-1475.086492,200,24.754939
-1255.572964,200,24.951595
-1539.397523,200,25.149551
-1068.900393,200,25.346065
-1296.518088,200,25.5517
-953.676224,200,26.275173
-1235.222828,200,26.473984
-1592.232914,200,26.671774
-1512.662559,200,26.876942
-1188.002748,200,27.07485
-1354.498644,200,27.913203
-1649.601339,200,28.109181
-1512.248542,200,28.313768
-1391.932359,200,28.508984
-1351.355918,200,28.70503
-1653.82356,200,29.361515
-1616.151043,200,29.56565
-1617.822578,200,29.761912
-1662.658508,200,29.956776
-1509.163849,200,30.151779
-1165.411733,200,30.815964
-957.092759,200,31.011536
-1515.181562,200,31.206376
-1572.394462,200,31.401419
-1176.091947,200,31.605026
