#{"t_start": 1734261993.4001865, "env_id": "Pendulum-v1"}
r,l,t
-1175.055936,200,1.087558
-1707.083481,200,1.157639
-1167.290583,200,1.226396
-883.921549,200,1.295263
-887.076295,200,1.366336
-878.506589,200,1.940973
-875.806375,200,2.012179
-1514.873088,200,2.082446
-1172.297244,200,2.154191
-989.635879,200,2.225863
-968.951679,200,3.042011
-1450.934083,200,3.114495
-1443.152023,200,3.186841
-881.231819,200,3.257787
-1075.106639,200,3.328713
-1009.391237,200,4.094276
-864.07157,200,4.166051
-1017.744693,200,4.236958
-1376.322174,200,4.30892
-1161.782103,200,4.379421
-978.910235,200,4.935037
-996.805019,200,5.00514
-870.762499,200,5.075325
-1215.847407,200,5.146027
-1699.660371,200,5.216587
-876.000996,200,5.756816
-1328.864441,200,5.826782
-1831.227619,200,5.897724
-1750.430486,200,5.968707
-1384.271193,200,6.038892
-1775.145532,200,6.581051
-1134.503734,200,6.650954
-1000.872106,200,6.721869
-1240.991918,200,6.792202
-874.886967,200,6.861833
-1308.849285,200,7.407918
-752.477033,200,7.478529
-1664.123449,200,7.548046
-1076.564441,200,7.618073
-1246.202497,200,7.689709
-1168.966662,200,8.24054
-964.76278,200,8.311105
-1053.614657,200,8.380638
-863.017164,200,8.451054
-1014.267009,200,8.522145
-976.98285,200,9.062791
-1286.4529,200,9.133878
-1741.128761,200,9.204315
-1699.404692,200,9.275724
-1339.184719,200,9.34585
-946.746517,200,10.194258
-1289.73391,200,10.396226
-1074.740329,200,10.606575
-1541.003495,200,10.809714
-1523.66126,200,11.011915
-1515.834243,200,11.790876
-1561.188444,200,12.002191
-1193.258659,200,12.204343
-1566.709607,200,12.466171
-944.036403,200,12.6682
-1558.073606,200,13.411866
-1657.150762,200,13.614316
-948.459313,200,13.817925
-1067.64875,200,14.019785
-1664.722935,200,14.229399
-1485.409745,200,15.022561
-1502.662157,200,15.226793
-1512.929308,200,15.428968
-1570.461538,200,15.640177
-1381.682556,200,15.844223
-1658.575206,200,16.60129
-1537.625213,200,16.805763
-1397.958707,200,17.016251
-1408.64002,200,17.218237
-1081.262661,200,17.499229
-1230.387879,200,18.184936
-1587.202185,200,18.395392
-1442.070729,200,18.595945
-1567.806419,200,18.800116
-1515.198167,200,18.99952
-1629.529947,200,19.678708
-1580.542275,200,19.878928
-1625.628021,200,20.079518
-1339.304627,200,20.280334
-1653.172247,200,20.488997
-1650.33898,200,21.160259
-1621.642942,200,21.359762
-1523.999361,200,21.561271
-1555.367909,200,21.768953
-1623.092663,200,21.973
-1615.435465,200,22.642951
-950.17285,200,22.842635
-1195.590843,200,23.049986
-1171.363735,200,23.251342
-1670.160078,200,23.456178
-1258.117361,200,24.198497
-1352.744978,200,24.409427
-1586.810051,200,24.612463
-1500.594423,200,24.814634
-1514.290988,200,25.017755
-1510.875562,200,25.775192
-1383.863626,200,25.979202
-1271.197889,200,26.181349
-955.080116,200,26.38596
-1644.390408,200,26.597608
-1548.787542,200,27.276932
-1554.227875,200,27.476835
-1281.391867,200,27.678146
-1643.006711,200,27.887571
-1169.827301,200,28.090322
-1606.39708,200,28.763383
-1623.4596,200,28.96637
-1262.670417,200,29.176972
-1155.290817,200,29.377618
-1605.300637,200,29.579013
-1217.59623,200,30.249331
-1099.997965,200,30.459971
-1533.068336,200,30.66123
-885.762283,200,30.861743
-1648.374935,200,31.062565
-1187.351575,200,31.744885
-1598.276605,200,31.945568
-1387.122943,200,32.151227
-1361.156127,200,32.35639
-1371.213878,200,32.600888
