#{"t_start": 1734262067.450606, "env_id": "Pendulum-v1"}
r,l,t
-1752.046774,200,1.538405
-1008.413278,200,1.859627
-1008.942808,200,2.17645
-982.573176,200,2.484469
-1539.985438,200,2.818759
-866.492501,200,3.867915
-1708.932813,200,4.186124
-1442.411111,200,4.496037
-1034.466365,200,4.829735
-1382.376928,200,5.148858
-1374.36915,200,6.252097
-1698.886437,200,6.561619
-1439.34161,200,6.896156
-1476.367962,200,7.212183
-1280.406167,200,7.522764
-973.603357,200,8.519949
-1439.959488,200,8.856771
-1684.634928,200,9.17581
-1309.390194,200,9.485898
-1772.100802,200,9.798109
-1356.853753,200,10.811537
-1769.843263,200,11.121769
-1747.030029,200,11.432565
-1422.930001,200,11.74189
-1691.12439,200,12.068472
-1790.467433,200,13.07191
-1641.612943,200,13.383005
-1678.371581,200,13.693481
-1696.126181,200,14.029894
-1562.359927,200,14.344628
-1607.374345,200,15.353201
-1417.797517,200,15.66398
-1592.746441,200,16.000352
-1695.530503,200,16.311725
-1546.560315,200,16.620856
-1481.381011,200,17.615787
-1557.0021,200,17.949378
-1609.468044,200,18.265666
-1548.101631,200,18.573856
-1502.720913,200,18.884039
-1529.018529,200,19.890652
-1622.432459,200,20.207606
-1601.737752,200,20.522904
-1633.473932,200,20.832944
-1621.660622,200,21.159017
-1503.353348,200,22.153028
-1535.210948,200,22.464025
-1575.444361,200,22.775968
-1438.102542,200,23.104167
-1414.341947,200,23.415449
-1591.273261,200,24.409872
-1511.217316,200,24.719852
-1509.293373,200,25.047425
-1593.738911,200,25.359262
-1548.038059,200,25.674406
-1494.010681,200,26.675154
-1564.059653,200,26.999527
-1387.424103,200,27.312788
-1535.551307,200,27.620798
-1440.25967,200,27.930909
-1453.859286,200,28.938824
-1429.523371,200,29.249902
-1456.699359,200,29.5627
-1560.138293,200,29.872823
-1521.915681,200,30.201076
-1533.63395,200,31.199067
-1546.285805,200,31.51462
-1473.997657,200,31.828123
-1571.489309,200,32.155843
-1516.298247,200,32.469985
-1468.240887,200,33.575247
-1531.227864,200,33.890996
-1547.202583,200,34.220828
-1501.955442,200,34.534334
-1531.859959,200,34.847059
-1552.681682,200,35.875569
-1548.075143,200,36.238472
-1386.449298,200,36.551208
-1548.292174,200,36.865262
-1568.187233,200,37.179775
-1519.585188,200,38.207797
-1494.09048,200,38.52376
-1537.194631,200,38.8377
-1430.000253,200,39.1513
-1533.680002,200,39.479555
-1452.48964,200,40.606851
-1555.685447,200,40.922315
-1447.134651,200,41.23855
-1494.496273,200,41.567114
-1381.722655,200,41.881385
-1483.786929,200,42.975134
-1494.154519,200,43.292226
-1533.257654,200,43.621037
-1498.983514,200,43.934301
-1397.041411,200,44.247844
-1348.354665,200,45.357409
-1538.684515,200,45.686814
-1541.747781,200,45.9996
-1553.116602,200,46.493926
-1573.364549,200,46.80753
-1540.804546,200,47.978627
-1483.922455,200,48.292021
-1509.342028,200,48.606098
-1408.683917,200,48.920399
-1389.370384,200,49.251221
-1543.714976,200,50.3452
-1542.912847,200,50.658455
-1481.742436,200,50.974398
-1562.391402,200,51.49418
-1444.577738,200,51.809424
-1438.950924,200,52.871792
-1333.856389,200,53.188365
-1542.526431,200,53.519947
-1388.98448,200,53.835147
-1412.148474,200,54.15245
-1380.237133,200,55.266246
-1464.645042,200,55.597587
-1534.833241,200,55.912978
-1454.282058,200,56.229501
-1557.846881,200,56.82691
-1413.592671,200,57.885098
-1429.306357,200,58.199231
-1367.511691,200,58.515396
-1319.484268,200,58.832107
-1440.844272,200,59.16204
