#{"t_start": 1734271547.3095827, "env_id": "Pendulum-v1"}
r,l,t
-1173.412501,200,1.079042
-880.94836,200,1.14654
-1180.551385,200,1.216628
-1158.163795,200,1.284807
-1431.482853,200,1.354707
-1082.059122,200,1.936436
-1342.287277,200,2.004255
-1500.577293,200,2.072706
-792.286849,200,2.141769
-1255.715703,200,2.209514
-1342.635821,200,2.748015
-1243.547953,200,2.815624
-1243.473926,200,2.884821
-1583.914669,200,2.952635
-1334.067489,200,3.020654
-1380.922023,200,3.611558
-1757.869759,200,3.682085
-1280.16425,200,3.750702
-974.343841,200,3.819428
-1383.458843,200,3.88859
-1605.149197,200,4.456642
-1207.985624,200,4.526577
-1523.267981,200,4.596334
-1660.833546,200,4.666122
-1001.374805,200,4.738326
-1787.556257,200,5.359906
-1552.901029,200,5.429087
-996.052789,200,5.49889
-1071.098722,200,5.568343
-1479.15703,200,5.636693
-1672.985708,200,6.20583
-868.274865,200,6.275761
-1488.969632,200,6.346824
-1277.42312,200,6.416024
-1418.830737,200,6.486357
-957.716788,200,7.077705
-1295.056025,200,7.149485
-1331.336914,200,7.221134
-1410.543934,200,7.290679
-1358.116992,200,7.360151
-1005.002838,200,7.986621
-828.985607,200,8.092979
-1506.094162,200,8.161564
-759.538474,200,8.230379
-1472.462316,200,8.30016
-1776.817812,200,8.962622
-1481.89689,200,9.032456
-1628.96472,200,9.101343
-1381.820579,200,9.170768
-915.908236,200,9.23982
-1558.49941,200,10.186104
-1181.496202,200,10.518298
-1512.489514,200,10.83076
-1592.892129,200,11.136128
-1334.768898,200,11.452641
-1514.072555,200,12.31339
-1331.76943,200,12.644526
-1413.829362,200,12.960954
-1358.672305,200,13.277704
-1577.633924,200,13.591173
-1364.66657,200,14.383336
-1565.896399,200,14.694057
-1617.277038,200,15.010713
-1514.717391,200,15.325392
-948.445802,200,15.648241
-1620.090603,200,16.486343
-1519.053891,200,16.806333
-1060.607,200,17.121659
-1627.62238,200,17.453885
-1614.371485,200,17.771385
-722.730284,200,18.69024
-1671.263411,200,19.006436
-1321.618558,200,19.327178
-1669.53246,200,19.640386
-1356.731738,200,19.962068
-1536.632903,200,20.796388
-1469.886829,200,21.112156
-1514.045075,200,21.427386
-1156.164599,200,21.746282
-1621.260745,200,22.061393
-1230.643596,200,22.851813
-1061.563414,200,23.162787
-1641.942249,200,23.479096
-1656.615007,200,23.790472
-1539.026316,200,24.107902
-1538.224372,200,24.894487
-1621.33963,200,25.20899
-1519.612699,200,25.520461
-1098.055265,200,25.838374
-926.574702,200,26.150977
-1656.211192,200,26.942812
-1528.776056,200,27.259045
-1528.448924,200,27.580441
-1382.226107,200,27.954493
-1530.013398,200,28.274344
-1376.472093,200,29.169861
-1109.211881,200,29.489552
-1539.863258,200,29.800575
-1527.776987,200,30.117809
-1153.162882,200,30.430375
-1507.115072,200,31.220658
-1623.408168,200,31.533413
-1142.71235,200,31.850297
-1107.673792,200,32.162153
-1655.419767,200,32.480356
-1310.811629,200,33.268668
-1554.128266,200,33.585563
-1186.409395,200,33.897155
-1511.383466,200,34.213118
-1190.369744,200,34.52439
-1295.623253,200,35.323069
-1641.582767,200,35.628833
-1363.885522,200,35.940128
-1606.606211,200,36.244699
-1614.609143,200,36.553281
-1631.736104,200,37.330695
-1232.074876,200,37.640742
-1525.622947,200,37.945713
-1645.039324,200,38.256313
-1319.09268,200,38.560983
-1640.429156,200,39.341256
-1461.16312,200,39.644087
-1424.330665,200,39.954316
-1433.365797,200,40.261938
-1651.686783,200,40.580334
